OBJECTID_1,OBJECTID,Fire_Name,Fire_Year,Cause,Acres,Perimeter,Shape_Leng,Complex,Fire_Num,Label,Agency,TOT_ACRES_,Shape_Le_1,Shape_STArea_1,Shape_STLength_1,time_,comments,unit_id,fire,inc_num,Shape__Area,Shape__Length
180,0,79,2014, ,79.3941724273217,0,0, , , , ,79.30013838,0.04909232,320916.16784668,4170.14663296,,,,,,321295.815124512,4172.46533794799
181,0,Blakeslee,2014, ,1032.79459813854,0,0, , , , ,1031.53961757,0.13769165,4174492.74412537,11735.11084689,,,,,,4179557.42243958,11741.7654759812
182,0,Colson,2014, ,111.567941026923,0,0, , , , ,111.44908875,0.03999297,451018.4598236,3404.78781844,,,,,,451498.023635864,3406.50726860069
183,0,Colt Lake,2014, ,9.66617530646338,0,0, , , , ,9.67913413,0.01709412,39071.29882812,1539.29241815,,,,,,39117.5032577515,1540.21299284579
184,0,Lanningan,2014, ,73.7081119264037,0,0, , , , ,73.61869294,0.03998808,297923.17149353,3495.9229681,,,,,,298285.216957092,3497.98282555613
185,0,Log Gulch,2014, ,212.926796326497,0,0, , ,Not Set, ,212.66769334,0.06918608,860635.62234497,6233.52861811,,,,,,861681.488433838,6237.34961352904
186,0,Lost Horse,2014, ,58.8542439333961,0,0, , , , ,52.21712754,4148.81920865,237939.77103805,4148.81903072,,,,,,238173.903400421,4150.84980689068
187,0,Lost Mine Loop,2014, ,152.619178052647,0,0, , , , ,144.54885694,3508.34193705,616885.47569274,3508.34185538,,,,,,617625.994041443,3510.52431287727
188,0,Olin,2014, ,1331.32623991145,0,0, , , , ,1329.75224302,0.13069024,5381316.44464111,11504.28842315,,,,,,5387668.5499115,11510.9674634019
189,0,PK,2014, ,814.540610308884,0,0, , , , ,813.57003188,0.07829639,3292401.08666992,7217.09450822,,,,,,3296318.59802246,7221.56233909403
190,0,Seepay,2014, ,1059.99624825758,0,0, , , , ,915.87367273,18344.4100484,4284523.65418243,18344.40878841,,,,,,4289639.21583557,18355.5813842045
191,0,Thompson River Complex,2014, ,1652.2620197784,0,0, , ,Kookoosint, ,462.19062518,40436.651322,6679196.3244133,40436.64978425,,,,,,6686446.2720108,40458.2427370886
192,0,West Alder,2014, ,81.7505926033153,0,0, , , , ,81.65827628,0.03168394,330459.32756042,2787.44556566,,,,,,330831.870140076,2788.97637644119
193,0,Airheart-Rosebud,2014, ,2.65049950977777,0,0, ,LG29-226, ,CTY,2.64782463,0.00438558,10715.36808776,407.83385405,,,,,,10726.1575164795,408.042155723646
194,0,Anchor,2014, ,1.04999952768008,0,0, ,MCD-037, ,BLM,1.04955443,0.0027562,4247.39781188,254.88199242,,,,,,4249.18452453613,254.931140441533
195,0,Bailey,2014, ,6.61512122727831,0,0, ,MCD-145, ,BLM,6.61030974,0.00857264,26750.9773941,755.1096948,,,,,,26770.3014678955,755.393994616924
196,0,BeeGee,2014, ,0.155681035390102,0,0, ,MCD-212, ,BLM,0.15555185,0.00109428,629.49578857,101.73904366,,,,,,630.017044067383,101.780574050579
197,0,BellRoad-Wibaux,2014, ,106.515723322751,0,0, ,LG52-259, ,CTY,106.38680942,0.03329384,430532.13357543,2839.11556085,,,,,,431052.678375244,2840.7253762499
198,0,Benzien,2014, ,2.5500941559853,0,0, ,MCD-025, ,BLM,2.54703274,0.00539398,10307.47662353,475.56099896,,,,,,10319.8332366943,475.84163975302
199,0,Blankship,2014, ,1.681934323429,0,0, ,MCD-260, ,BLM,1.67992306,0.00398451,6798.40902709,365.18561303,,,,,,6806.52572631836,365.408641056131
200,0,Blazier,2014, ,613.963430215673,0,0, ,MCD-189, ,BLM,613.21695563,0.08732369,2481600.99758911,7950.0243985,,,,,,2484614.05705261,7954.95521773413
201,0,Bloom,2014, ,32.1794416156125,0,0, ,MCD-006, ,BLM,32.17052396,0.0280845,130189.49098968,2683.73529824,,,,,,130225.173126221,2683.89053081421
202,0,Blue,2014, ,135.328348561377,0,0, ,MCD-156, ,BLM,135.16787355,0.04009032,547004.96401977,3693.75441405,,,,,,547652.664077759,3696.02879216402
203,0,Bradshaw,2014, ,229.521067296901,0,0, ,MCD-240, ,BLM,229.51329388,0.06132342,928807.33589935,5675.54895276,,,,,,928835.901313782,5675.48944982804
204,0,Buck,2014, ,221.915668787996,0,0, ,MCD-106, ,BLM,221.82570986,0.06933525,897699.65214538,6185.58292704,,,,,,898058.055496216,6187.01274186715
205,0,Bull,2014, ,1.02195316867938,0,0, ,MCD-042, ,BLM,1.02158361,0.00359903,4134.20405578,328.71585068,,,,,,4135.68475341797,328.774460823308
206,0,Calf,2014, ,1369.52376905714,0,0, ,MCD-128, ,BLM,1367.86091602,0.16407251,5535536.70787048,14392.54799409,,,,,,5542248.26391602,14401.0666787433
207,0,CedarCanyon,2014, ,120.998687022154,0,0, ,MCD-182, ,BLM,120.89141911,0.03866796,489230.24282836,3573.39836833,,,,,,489662.870391846,3574.97316523251
208,0,Cottonwood,2014, ,1.37562445292683,0,0, ,MCD-149, ,BLM,1.37462449,0.00448651,5562.90874481,402.68072666,,,,,,5566.93719482422,402.829158368224
209,0,Creek,2014, ,136.991556699002,0,0, ,MCD-239, ,BLM,136.96460059,0.05452605,554276.051651,4774.41082589,,,,,,554383.465896606,4775.31002853222
210,0,Daleman-Rosebud,2014, ,0.42485581391457,0,0, ,LG29-036, ,CTY,0.42440706,0.00226443,1717.51336669,197.16109945,,,,,,1719.33110046387,197.262688304142
211,0,Dam,2014, ,0.396555134620199,0,0, ,MCD-253, ,BLM,0.39629366,0.00175875,1603.74580383,161.30183336,,,,,,1604.79736328125,161.352909610065
212,0,Darling,2014, ,1.86191282520293,0,0, ,MCD-195, ,BLM,1.86071992,0.00605091,7530.0670166,545.01263957,,,,,,7534.87040710449,545.190277173228
213,0,DeepCouleeSprings-Rosebud,2014, ,2.27755564607672,0,0, ,LG29-157, ,CTY,2.27584311,0.00468056,9210.01040649,410.88798535,,,,,,9216.91218566895,411.047975227841
214,0,Denbery3-Fallon,2014, ,3.56364038497736,0,0, ,LG39-261, ,CTY,3.55950635,0.00823322,14404.80847167,781.51649078,,,,,,14421.496307373,781.997762756366
215,0,Duffiald-Fallon,2014, ,2.94251181566592,0,0, ,LG39-262, ,CTY,2.9393331,0.00655565,11895.06059265,603.9280694,,,,,,11907.8858337402,604.258969556707
216,0,Egan-Rosebud,2014, ,28.1105824855655,0,0, ,LG29-263, ,CTY,28.08919272,0.01756735,113672.92924499,1621.25187118,,,,,,113759.136810303,1621.85580333733
217,0,Elk Shed,2014, ,82.0322912602769,0,0, ,MCD-148, ,BLM,81.97343473,0.02999526,331734.71154022,2709.46940825,,,,,,331971.871139526,2710.44552637318
218,0,FallonPump-Prairie,2014, ,62.287082070849,0,0, ,LG45-264, ,CTY,62.21183747,0.02717783,251762.38934326,2480.9463128,,,,,,252066.101715088,2482.47883168405
219,0,Fire11-Custer,2014, ,1.55873570104848,0,0, ,LG14-011, ,CTY,1.55692383,0.00688805,6300.64645385,603.15669264,,,,,,6307.95948791504,603.496167125843
220,0,Fire12-Custer,2014, ,2.02925375706635,0,0, ,LG14-012, ,CTY,2.02698334,0.00665446,8202.91397094,587.54688946,,,,,,8212.07389831543,587.869305596982
221,0,Fire144-3-Custer,2014, ,8.86185525896344,0,0, ,LG14-236, ,CTY,8.85190203,0.0464478,35822.37300109,4239.01407242,,,,,,35862.5406646729,4241.43810283514
222,0,Fire144-2-Custer,2014, ,1.26605110205656,0,0, ,LG14-236, ,CTY,1.26460443,0.00519363,5117.68801879,470.98535658,,,,,,5123.44795227051,471.254225665221
223,0,Forman-Custer,2014, ,143.505942085391,0,0, ,LG14-086, ,CTY,143.35547732,0.03690149,580139.02647399,3251.21821874,,,,,,580746.133224487,3252.88731287418
224,0,Gibson,2014, ,7.89954332578904,0,0, ,MCD-203, ,BLM,7.88994136,0.00968174,31929.46252441,826.45186382,,,,,,31968.2177429199,826.919937223522
225,0,HagenRanch,2014, ,0.692179181243576,0,0, ,MCD-041, ,BLM,0.69159971,0.00235376,2798.80400085,213.28819078,,,,,,2801.1403503418,213.377505514664
226,0,HAY,2014, ,8.68398222644326,0,0, ,MCD-216, ,BLM,8.67475623,0.01111538,35105.49615478,958.9287058,,,,,,35142.7198944092,959.418654800938
227,0,HayBale-Rosebud,2014, ,0.733555090935774,0,0, ,LG29-057, ,CTY,0.73278502,0.0022119,2965.47508239,205.98907083,,,,,,2968.58276367188,206.099512900408
228,0,Heavy,2014, ,25.2555246460717,0,0, ,MCD-111, ,BLM,25.24805027,0.02020379,102175.23738098,1820.78763493,,,,,,102205.16355896,1821.09805297557
229,0,Holstein-Wibaux,2014, ,0.12820801530536,0,0, ,LG52-265, ,CTY,0.12805255,0.00101219,518.21212768,97.27824566,,,,,,518.837982177734,97.3422663364902
230,0,HWY12MM233-Rosebud,2014, ,0.389107362921521,0,0, ,LG29-048, ,CTY,0.38865696,0.00324223,1572.83912658,270.2734164,,,,,,1574.65658569336,270.415219108054
231,0,HWY12MM250-Rosebud,2014, ,0.0165129369211139,0,0, ,LG29-266, ,CTY,0.01649482,0.00050519,66.75205993,44.06345646,,,,,,66.8252716064453,44.0870159756929
232,0,HWY39MM27-Rosebud,2014, ,3.54126583416979,0,0, ,LG29-267, ,CTY,3.53815737,0.00561193,14318.41319274,579.66257166,,,,,,14330.9498443604,579.910534385895
233,0,HWY39MM42-Rosebud,2014, ,0.744141373401968,0,0, ,LG29-058, ,CTY,0.74340559,0.00732389,3008.46324157,755.77467723,,,,,,3011.42347717285,756.166434822078
234,0,I94MM101-Rosebud,2014, ,0.334548608246271,0,0, ,LG29-069, ,CTY,0.33419737,0.0031204,1352.449234,245.3161403,,,,,,1353.8657989502,245.43006988591
235,0,I94MM89-Rosebud,2014, ,12.0172690487069,0,0, ,LG29-044, ,CTY,12.0047348,0.02721568,48581.439682,2186.98743289,,,,,,48632.0123138428,2188.02284582333
236,0,Jack,2014, ,17.2215962143693,0,0, ,MCD-165, ,BLM,17.21571349,0.01259938,69669.52693176,1180.10468896,,,,,,69693.1280059814,1180.25385972993
237,0,July10,2014, ,0.623059998274385,0,0, ,MCD-268, ,BLM,0.6225231,0.00252033,2519.2627716,216.74755527,,,,,,2521.42642211914,216.842328586523
238,0,July22-Fallon,2014, ,0.486215144621255,0,0, ,LG39-270, ,CTY,0.48574645,0.00194229,1965.747406,177.41084469,,,,,,1967.63682556152,177.496325265955
239,0,Kramer-Wibaux,2014, ,15.2476863341433,0,0, ,LG52-271, ,CTY,15.22930563,0.01954503,61630.82598876,1799.35707822,,,,,,61704.961517334,1800.48843549859
240,0,Kritenger-Wibaux,2014, ,0.0429826486730588,0,0, ,LG52-272, ,CTY,0.04293064,0.00057851,173.73330688,54.49426501,,,,,,173.944030761719,54.5297887987349
241,0,Kurkowski-Rosebud,2014, ,98.9735322287554,0,0, ,LG29-074, ,CTY,98.8776254,0.03256624,400143.53407287,2841.43633214,,,,,,400530.430847168,2842.79149012666
242,0,Kurkowski2-Rosebud,2014, ,17.0807495155443,0,0, ,LG29-078, ,CTY,17.06417105,0.01243758,69056.24334716,1079.16024189,,,,,,69123.138381958,1079.67522069134
243,0,Larasen - Wibaux,2014, ,5.49202835048597,0,0, ,LG52-273, ,CTY,5.48542871,0.0076836,22198.74066162,718.91535084,,,,,,22225.3939208984,719.37034057907
244,0,Lee,2014, ,22.2565261057595,0,0, ,MCD-102, ,BLM,22.25115648,0.01407707,90047.24003601,1318.04247363,,,,,,90068.6774139404,1318.1386456073
245,0,Liscom,2014, ,23.0861824372581,0,0, ,MCD-163, ,BLM,23.06931825,0.01939457,93358.21755981,1739.86585873,,,,,,93426.1750183105,1740.50964154753
246,0,Little,2014, ,0.972185917342977,0,0, ,MCD-249, ,BLM,0.97173935,0.00272617,3932.49526977,252.50400651,,,,,,3934.28495788574,252.558532428849
247,0,LittleWolf,2014, ,4.70695710599633,0,0, ,MCD-160, ,BLM,4.70340526,0.00826262,19034.00518798,753.39437892,,,,,,19048.322479248,753.676787132764
248,0,LO,2014, ,330.631911636059,0,0, ,MCD-181, ,BLM,330.50235761,0.08059441,1337491.74905396,8007.15104011,,,,,,1338015.70924377,8007.76093472432
249,0,Luhman-Rosebud,2014, ,2.72737142062519,0,0, ,LG29-274, ,CTY,2.72452198,0.00598828,11025.70256042,512.65298775,,,,,,11037.2462463379,512.910284358135
250,0,Martin-Custer,2014, ,0.18341684920978,0,0, ,LG14-275, ,CTY,0.18321307,0.00183155,741.43759155,151.73060324,,,,,,742.259292602539,151.807130047246
251,0,McRae-Rosebud,2014, ,6.8878767751219,0,0, ,LG29-035, ,CTY,6.88263231,0.00925809,27853.02626037,837.38251884,,,,,,27874.1611480713,837.701073425969
252,0,MichealsWell-Wibaux,2014, ,0.240317828564457,0,0, ,LG52-276, ,CTY,0.24002552,0.001517,971.35040283,132.38640871,,,,,,972.528381347656,132.464559424009
253,0,Montgomery,2014, ,9366.46917519534,0,0, ,MCD-133, ,BLM,9355.6583644,0.66847276,37861006.0970154,61169.26305081,,,,,,37904642.3898163,61205.135636546
254,0,MudButte,2014, ,6.78827001456263,0,0, ,MCD-166, ,BLM,6.78491559,0.00827501,27457.58345031,729.20792876,,,,,,27471.0687103271,729.415705786703
255,0,212,2014, ,0.781054918060378,0,0, ,MCD-173, ,BLM,0.78060593,0.00307768,3158.9990158,258.96578693,,,,,,3160.8049621582,259.060535857611
256,0,57,2014, ,0.00457548910471111,0,0, ,MCD-055, ,BLM,0.00457009,0.00036059,18.49412536,35.54983758,,,,,,18.5162963867188,35.5742147146759
257,0,Nutter,2014, ,0.809306265990424,0,0, ,MCD-040, ,BLM,0.80889814,0.00323645,3273.49424743,289.70154593,,,,,,3275.13600158691,289.780460797064
258,0,ODay,2014, ,130.496539385522,0,0, ,MCD-186, ,BLM,130.33782587,0.03493405,527458.43861389,3275.63464444,,,,,,528099.159545898,3277.75165240351
259,0,Peila-Custer,2014, ,2.72352547190859,0,0, ,LG14-277, ,CTY,2.72080512,0.00686753,11010.71626281,698.01924961,,,,,,11021.670211792,698.385046842283
260,0,PineHills-Carter,2014, ,0.435307841776941,0,0, ,LG42-254, ,CTY,0.43501587,0.00187247,1760.44447326,168.4079223,,,,,,1761.62219238281,168.464818393019
261,0,Powder,2014, ,9.38231163644676,0,0, ,MCD-124, ,BLM,9.38018099,0.00829514,37960.24829101,753.49354029,,,,,,37968.7490386963,753.588581804531
262,0,Powerline-Wibaux,2014, ,0.114574331381417,0,0, ,LG52-278, ,CTY,0.11443644,0.00202951,463.10171508,221.47479309,,,,,,463.664733886719,221.640387427721
263,0,PraireDale,2014, ,1.08373717334009,0,0, ,MCD-222, ,BLM,1.08287707,0.00303164,4382.24371337,284.08624698,,,,,,4385.71195983887,284.196130590208
264,0,Pumpkin,2014, ,4.23183105804184,0,0, ,MCD-150, ,BLM,4.2275673,0.01049186,17108.35746765,903.93246694,,,,,,17125.5585479736,904.375449288099
265,0,Raghorn,2014, ,216.291096549865,0,0, ,CMR-075, ,CMR,216.04144289,0.05081824,874288.68319702,4423.69652124,,,,,,875296.411834717,4426.18480578299
266,0,RedHorse,2014, ,51.9717278136604,0,0, ,MCD-135, ,BLM,51.90833159,0.04065339,210065.5390625,3659.16402017,,,,,,210320.162811279,3661.4190953777
267,0,Ridgeway,2014, ,548.250166183713,0,0, ,MCD-129, ,BLM,547.99734283,0.08815488,2217666.54724121,7997.18748691,,,,,,2218682.92425537,7999.06617392121
268,0,RitRoy-Carter,2014, ,0.562866473160527,0,0, ,LG42-251, ,CTY,0.56241243,0.00205831,2276.00386047,192.79563719,,,,,,2277.83268737793,192.871762232578
269,0,Sartin,2014, ,1.31067772874387,0,0, ,MCD-138, ,BLM,1.30973685,0.00560207,5300.31770324,513.01204598,,,,,,5304.10794067383,513.193385199369
270,0,Short,2014, ,7.90404645683634,0,0, ,MCD-104, ,BLM,7.90004895,0.01032263,31970.36212158,902.58863849,,,,,,31986.4421234131,902.85892882262
271,0,SluGrass-Rosebud,2014, ,75.7913121172357,0,0, ,LG29-225, ,CTY,75.73428221,0.04925982,306485.75920105,4378.54221295,,,,,,306715.613708496,4380.2228638925
272,0,SmokinHay-Carter,2014, ,0.0179102866371727,0,0, ,LG42-255, ,CTY,0.01789813,0.00037543,72.43132019,34.14726249,,,,,,72.4801330566406,34.1586593971329
273,0,SouthFork,2014, ,14.1545003935853,0,0, ,MCD-167, ,BLM,14.13735514,0.01736946,57211.84805297,1570.34688526,,,,,,57281.0493469238,1571.31076462071
274,0,SouthSawmill,2014, ,133.784943851279,0,0, ,MCD-015, ,BLM,133.63270201,0.0431219,540792.36573791,3720.67364152,,,,,,541406.763763428,3722.71985344927
275,0,SpringCreek-Custer,2014, ,24.9703742284306,0,0, ,LG14-112, ,CTY,24.9503715,0.0153103,100970.56872558,1572.14455611,,,,,,101051.204971313,1572.71960018237
276,0,StickleWell-Prairie,2014, ,3.26208280075617,0,0, ,LG45-279, ,CTY,3.25815746,0.00903449,13185.29815673,780.34513616,,,,,,13201.1409912109,780.790243848565
277,0,Strawberry,2014, ,0.0157372057496251,0,0, ,MCD-176, ,BLM,0.01571977,0.00032426,63.61517333,30.61144734,,,,,,63.6860198974609,30.6292320400386
278,0,SundayCreek-Custer,2014, ,15.7131722270925,0,0, ,LG14-061, ,CTY,15.69532428,0.0147979,63516.72801208,1304.56385081,,,,,,63588.7537536621,1305.28868469708
279,0,Swanson-Rosebud,2014, ,260.877053813213,0,0, ,LG29-079, ,CTY,260.59319616,0.05351451,1054583.23562622,4703.82055143,,,,,,1055728.38746643,4706.31539312369
280,0,Teigen-Carter,2014, ,1.58863796272466,0,0, ,LG42-250, ,CTY,1.58794062,0.00345198,6426.16470336,321.84756384,,,,,,6428.96969604492,321.911492333619
281,0,TFG-Rosebud,2014, ,0.222358269404838,0,0, ,LG29-056, ,CTY,0.22212525,0.00171066,898.907135,140.39252758,,,,,,899.849105834961,140.460374100218
282,0,TJ,2014, ,138.369656282177,0,0, ,MCD-127, ,BLM,138.24979431,0.0366723,559477.0463562,3159.48945641,,,,,,559960.231628418,3160.87287061167
283,0,TrailCreek,2014, ,18.7482287044068,0,0, ,MCD-180, ,BLM,18.72977458,0.01847984,75796.70831298,1574.00897818,,,,,,75871.1532592773,1574.76159152474
284,0,WalkingOnWater-Carter,2014, ,0.883394048266316,0,0, ,LG42-256, ,CTY,0.88280989,0.0025863,3572.60601806,245.73721835,,,,,,3574.95722961426,245.810285046994
285,0,WestButte,2014, ,4.85532687911351,0,0, ,MCD-107, ,BLM,4.85459495,0.00791363,19645.85416412,717.51845895,,,,,,19648.7497329712,717.584389913815
286,0,Wilson,2014, ,24.6759565602025,0,0, ,MCD-047, ,BLM,24.64616231,0.02461887,99739.48136901,2269.30396872,,,,,,99859.7414398193,2270.7291246925
287,0,Wiltse,2014, ,10.8513191292287,0,0, ,MCD-204, ,BLM,10.84371218,0.01873559,43882.94944763,1634.98283897,,,,,,43913.6021270752,1635.59269266585
288,0,Sawmill,2014, ,2.42778526332995,0,0, ,MCD-109, ,BLM,2.4260377,0.00821737,9817.82722473,726.17216666,,,,,,9824.86790466309,726.44286967396
289,0,HWY12MM245-Rosebud,2014, ,2.64268476951889,0,0, ,LG29-289, ,CTY,2.63971681,0.01049233,10682.55184936,857.32710414,,,,,,10694.5321350098,857.75593106279
290,0,HWY12MM247-Rosebud,2014, ,0.400698732443653,0,0, ,LG29-287, ,CTY,0.40025024,0.00313676,1619.75505065,256.81813929,,,,,,1621.56469726563,256.946972193751
291,0,Otter,2014, ,0.191333655615824,0,0, ,MCD-118, ,BLM,0.19127053,0.00133118,774.04325866,122.67849928,,,,,,774.297416687012,122.696294006726
292,0,HWY12MM246-Rosebud,2014, ,1.24462175319062,0,0, ,LG29-288, ,CTY,1.24322688,0.00692843,5031.15954589,566.18647383,,,,,,5036.78887939453,566.46965160715
293,0,BNSF1-Prairie,2014, ,6.39052972848206,0,0, ,LG45-283, ,CTY,6.38283429,0.01130605,25830.41267395,950.31954412,,,,,,25861.4753417969,950.842559985873
294,0,Calypso,2014, ,1.0207634216208,0,0, ,MCD-153, ,BLM,1.01953831,0.00284891,4125.92753601,263.35843994,,,,,,4130.8688659668,263.522381928503
295,0,BNSF2&3-Prairie,2014, ,27.9618923446548,0,0, ,LG45-284, ,CTY,27.92812734,0.02992207,113021.11471557,2568.61727404,,,,,,113157.403442383,2570.07379150208
296,0,HorseCreek-Custer,2014, ,1.00469540461452,0,0, ,LG14-293, ,CTY,1.00360793,0.00417177,4061.4570465,343.08007428,,,,,,4065.84539794922,343.249473260072
297,0,Butte,2014, ,1.35511589063599,0,0, ,MCD-292, ,BLM,1.35489469,0.00346626,5483.06346893,330.38804018,,,,,,5483.942237854,330.386676224132
298,118622,Green,2015,,48.1087235848942,,,,JJX4,,BLM,,,,,0000,WFDSS,MT-MCD, ,MT-MCD-000009,194688.508216858,2647.3437930515
299,118653,West Fork Road,2015,,532.82200398934,,,,JK2Y,,USFS,,,,,0600,WFDSS,MT-CGF, ,MT-CGF-010002,2156247.89096832,7783.44543727998
300,118659,Pinto,2015,,173.637801074836,,,,JLY2,,BLM,,,,,0000,WFDSS,MT-MCD, ,MT-MCD-000041,702685.005935669,4334.07591611604
301,118674,Ca Road,2015,,1958.99709486882,,,,JK3A,,BLM,,,,,0000,"WFDSS; GPS air",MT-BID, ,MT-BID-015110,7927757.58891296,16743.8257528847
302,118707,Limestone,2015,,25.4205833660561,,,,JU7T,,State Agency,,,,,1941,GPS,MT-CES, ,MT-CES-000071,102873.130691528,2484.33918474245
303,118890,Northeast Kootenai Complex,2015,,8671.32260922764,,,,J1YR,,USFS,,,,,0000, ,MT-KNF,Sunday,MT-KNF-000272,35091484.5294952,79585.3059692071
304,118945,Tillson,2015,,74.4948915448204,,,,000589,,USFS,,,,,0000,WFDSS,MT-FNF, ,MT-FNF-000589,301469.396614075,2524.2488961623
305,118947,Three Sisters,2015,,693.67155445145,,,,000435,,USFS,,,,,0000,WFDSS,MT-FNF, ,MT-FNF-000435,2807180.31143188,7911.60758126874
306,119021,Sheep Mountain,2015,,3786.00459520552,,,,J222,,USFS,,,,,0340,IR heat perimeter,MT-LCF, ,MT-LCF-005098,15321373.8927002,61620.2034644286
307,119066,Clark Fork Complex,2015,,26334.4629306197,,,,J10X,,USFS,,,,,2229,IR heat perimeter,ID-IPF, ,ID-IPF-000923,106571419.3316,222654.677139285
308,119128,Bear Lake,2015,,6555.78253077278,,,,J2E3,,USFS,,,,,2000,"WFDSS; GPS air",MT-BDF, ,MT-BDF-001330,26530230.559082,42209.5914457866
309,119396,Sucker Creek,2015,,3404.86065156457,,,,J1AW,,USFS,,,,,1729,WFDSS,MT-HNF, ,MT-HNF-000164,13778936.9559708,20080.7498740413
310,119405,Grizzly Complex,2015,,298.92693058714,,,,J114,,USFS,,,,,0104,IR heat perimeter,ID-IPF,South Bobtail,ID-IPF-000927,1209710.43218994,16875.0409749713
311,119420,Moose Ridge,2015,,10065.2284906418,,,,J1XR,,USFS,,,,,2205, ,MT-LCF, ,MT-LCF-005067,40732411.0569458,91280.5765415942
312,119481,Muddy Creek 2,2015,,2321.91334013586,,,,JZ43,,BIA,,,,,0817, ,MT-NCA, ,MT-NCA-015048,9396421.28579712,18252.7308279971
313,120475,Alex Camp Road,2015,,6010.70229523338,,,,JV18,,BLM,,,,,1200,WFDSS,MT-LED, ,MT-LED-000058,24324350.6724243,20245.1623047521
314,119893,Reynolds,2015,,4605.40647337068,,,,JZD9,,NPS,,,,,1600,"GPS helicopter; IR heat perimeter",MT-GNP, ,MT-GNP-000352,18637374.4740448,45534.320176491
315,120033,Buckhorn Saddle,2015,,17.3068400011799,,,,J1W8,,BLM,,,,,1521,WFDSS,MT-BRF, ,MT-BRF-015098,70038.2053718567,1031.99147227112
316,120276,Devils Backbone,2015,,43.3567076420339,,,,JZ2M,,BLM,,,,,1200,"WFDSS; GPS ground",MT-MCD, ,MT-MCD-000220,175457.494949341,2501.3681713009
317,120646,Glacier Rim,2015,,114.724938459465,,,,JUZ4,,USFS,,,,,1145,WFDSS,MT-FNF, ,MT-FNF-000189,464273.930397034,3573.63846499164
318,120712,Morrell Complex,2015,,920.502670984287,,,,J1SX,,USFS,,,,,0440,IR heat perimeter,MT-LNF,Richmond Ridge,MT-LNF-000851,3725130.58180237,15463.6207052719
319,120908,Melton 1,2015,,3155.93321769879,,,,J1NM,,BIA,,,,,1030,"WFDSS; GPS air",MT-FHA, ,MT-FHA-000131,12771570.4032288,21736.9805706056
320,120901,Benchmark,2015,,28.0865622623147,,,,J2QC,,USFS,,,,,2011, ,MT-LCF, ,MT-LCF-005096,113661.930175781,1837.62383093487
321,120943,West Fork Road,2015,,484.288601159732,,,,JK2Y,,USFS,,,,,2145, ,MT-CGF, ,MT-CGF-010002,1959840.7611084,8925.66745836023
322,120944,West Fork Road,2015,,398.494063930817,,,,JK2Y,,USFS,,,,,1800, ,MT-CGF, ,MT-CGF-010002,1612643.43164825,9308.73307306611
323,120947,West Fork Road,2015,,257.079547958642,,,,JK2Y,,USFS,,,,,1887,FIMT,MT-CGF, ,MT-CGF-010002,1040360.83643341,8855.29548154547
324,120993,Wildhorse Point,2015,,64.938185242417,,,,J1KA,,State Agency,,,,,0730,"WFDSS; GPS ground",MT-SWS, ,MT-SWS-000058,262794.721282959,2840.95824394693
325,121395,Alex Camp Road,2015,,1821.98625967299,,,,JV18,,BLM,,,,,1000,WFDSS,MT-LED, ,MT-LED-000058,7373280.4291687,12537.0228348721
326,121398,Lena Lake,2015,,1176.44010757571,,,,000720,,USFS,,,,,0000,WFDSS,MT-FNF, ,MT-FNF-000720,4760868.52133179,14714.4179051648
327,121403,Spring Lake,2015,,1421.44880709533,,,,000670,,USFS,,,,,0000,"WFDSS; IR heat perimeter",MT_FNF, ,MT-FNF-000670,5752378.68416595,14033.1966216635
328,121599,West Fork Fish Creek,2015,,14099.5792264324,,,,J2R1,,USFS,,,,,1947,IR heat perimeter,MT-LNF, ,MT-LNF-000834,57058793.0615654,73140.2050408748
329,121608,Cabin Gulch,2015,,2108.62736045075,,,,JZB1,,USFS,,,,,1113,GPS,MT-HNF, ,MT-HNF-000119,8533292.68102264,13874.9146647607
330,121823,Devils Backbone,2015,,19.7980579699639,,,,JZ2M,,BLM,,,,,0930,WFDSS,MT-MCD, ,MT-MCD-000220,80119.7514724731,1230.22059225707
331,121864,Scotchmans Gulch,2015,,367.73251589759,,,,J1JT,,USFS,,,,,2000,WFDSS,MT-BDF, ,MT-BDF-001240,1488155.13413239,6369.16653812349
332,122083,Muddy Creek 2,2015,,2321.91334013586,,,,JZ43,,BIA,,,,,2123, ,MT-NCA, ,MT-NCA-015048,9396421.28579712,18252.7308279971
333,122091,Thompson Divide Complex,2015,,23723.2009750148,,,,J12U,,NPS,,,,,2000,WFDSS,MT-GNP,Sheep,MT-GNP-000630,96004074.9645081,121760.003137793
334,122176,Bales,2015,,6506.37086788377,,,,JX0N,,BLM,,,,,0530,"WFDSS; GPS air",MT-MCD, ,MT-MCD-000147,26330270.2827606,26015.451023069
335,123591,Northeast Kootenai Complex,2015,,12.6494845299429,,,,J1YR,,USFS,,,,,0000,WFDSS,MT-KNF,Barnaby,MT-KNF-000272,51190.3615112305,864.838354371764
336,122247,Buffalo Road,2015,,122.057096282876,,,,JZ73,,BLM,,,,,1515,"WFDSS; IR heat perimeter",MT-BID, ,MT-BID-015481,493945.88848877,3090.07553733211
337,122248,Pine Ridge,2015,,2475.95362847493,,,,JZ7Z,,BIA,,,,,1500,WFDSS,MT-CRA, ,MT-CRA-015478,10019856.9388886,13703.1956783367
